ID client,Score client (sur 100),y_pred,Âge,Genre,Type contrat,Prédiction crédit
373643,4.31,0,59,Femme,Prêt en espèces,Pas de défaut de paiement
193206,17.12,0,28,Femme,Prêt en espèces,Pas de défaut de paiement
423232,38.95,1,24,Homme,Prêt en espèces,Défaut de paiement
382035,3.25,0,45,Homme,Prêt en espèces,Pas de défaut de paiement
280623,3.83,0,67,Femme,Prêt en espèces,Pas de défaut de paiement
438450,9.12,0,38,Homme,Prêt en espèces,Pas de défaut de paiement
103832,3.56,0,48,Femme,Prêt en espèces,Pas de défaut de paiement
169362,5.95,0,38,Homme,Prêt en espèces,Pas de défaut de paiement
146415,4.05,0,51,Femme,Prêt en espèces,Pas de défaut de paiement
362904,10.68,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
188091,7.01,0,34,Homme,Prêt en espèces,Pas de défaut de paiement
161601,3.01,0,63,Femme,Prêt en espèces,Pas de défaut de paiement
258629,3.41,0,61,Femme,Prêt en espèces,Pas de défaut de paiement
187474,14.47,0,60,Femme,Prêt en espèces,Pas de défaut de paiement
109927,35.12,1,32,Femme,Prêt en espèces,Défaut de paiement
158115,3.15,0,33,Homme,Prêt en espèces,Pas de défaut de paiement
210025,2.79,0,26,Femme,Prêt en espèces,Pas de défaut de paiement
279545,10.09,0,32,Femme,Prêt en espèces,Pas de défaut de paiement
325150,3.06,0,52,Femme,Prêt en espèces,Pas de défaut de paiement
179747,7.29,0,43,Homme,Prêt en espèces,Pas de défaut de paiement
332914,1.65,0,42,Homme,Prêt en espèces,Pas de défaut de paiement
141279,8.31,0,28,Homme,Prêt en espèces,Pas de défaut de paiement
175299,31.0,1,30,Femme,Prêt en espèces,Défaut de paiement
142258,4.46,0,46,Homme,Prêt en espèces,Pas de défaut de paiement
102717,6.17,0,49,Femme,Prêt en espèces,Pas de défaut de paiement
399726,9.47,0,41,Homme,Prêt en espèces,Pas de défaut de paiement
386489,4.6,0,46,Femme,Prêt en espèces,Pas de défaut de paiement
252408,2.87,0,61,Homme,Prêt en espèces,Pas de défaut de paiement
232746,2.94,0,41,Homme,Prêt en espèces,Pas de défaut de paiement
134271,10.89,0,21,Femme,Prêt renouvelable,Pas de défaut de paiement
254333,26.81,0,26,Homme,Prêt en espèces,Pas de défaut de paiement
250446,9.6,0,32,Femme,Prêt en espèces,Pas de défaut de paiement
272200,20.28,0,36,Femme,Prêt en espèces,Pas de défaut de paiement
223285,5.21,0,40,Homme,Prêt en espèces,Pas de défaut de paiement
196852,1.38,0,36,Femme,Prêt en espèces,Pas de défaut de paiement
349441,7.55,0,25,Femme,Prêt en espèces,Pas de défaut de paiement
391809,2.78,0,56,Femme,Prêt en espèces,Pas de défaut de paiement
376921,4.16,0,67,Femme,Prêt en espèces,Pas de défaut de paiement
290788,3.06,0,61,Homme,Prêt en espèces,Pas de défaut de paiement
175972,11.84,0,36,Homme,Prêt en espèces,Pas de défaut de paiement
370451,20.96,0,34,Femme,Prêt en espèces,Pas de défaut de paiement
240480,2.4,0,59,Femme,Prêt renouvelable,Pas de défaut de paiement
301957,5.45,0,55,Femme,Prêt en espèces,Pas de défaut de paiement
390636,10.33,0,28,Homme,Prêt en espèces,Pas de défaut de paiement
159092,4.32,0,35,Femme,Prêt en espèces,Pas de défaut de paiement
443769,4.13,0,40,Femme,Prêt en espèces,Pas de défaut de paiement
140167,11.49,0,32,Femme,Prêt en espèces,Pas de défaut de paiement
358234,19.84,0,27,Femme,Prêt en espèces,Pas de défaut de paiement
185055,2.1,0,61,Femme,Prêt en espèces,Pas de défaut de paiement
408847,12.28,0,47,Femme,Prêt en espèces,Pas de défaut de paiement
308609,6.94,0,32,Homme,Prêt en espèces,Pas de défaut de paiement
259783,9.75,0,61,Femme,Prêt en espèces,Pas de défaut de paiement
183239,3.53,0,42,Homme,Prêt en espèces,Pas de défaut de paiement
245597,20.79,0,30,Femme,Prêt renouvelable,Pas de défaut de paiement
264583,1.78,0,42,Femme,Prêt en espèces,Pas de défaut de paiement
336942,3.49,0,42,Homme,Prêt en espèces,Pas de défaut de paiement
227513,5.16,0,62,Homme,Prêt en espèces,Pas de défaut de paiement
225812,9.45,0,37,Homme,Prêt en espèces,Pas de défaut de paiement
176966,10.52,0,52,Homme,Prêt en espèces,Pas de défaut de paiement
299657,1.41,0,43,Femme,Prêt en espèces,Pas de défaut de paiement
152029,3.26,0,47,Femme,Prêt en espèces,Pas de défaut de paiement
330287,4.0,0,34,Femme,Prêt en espèces,Pas de défaut de paiement
351460,7.26,0,41,Femme,Prêt en espèces,Pas de défaut de paiement
226968,2.07,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
193211,5.28,0,28,Femme,Prêt renouvelable,Pas de défaut de paiement
116002,11.16,0,32,Femme,Prêt en espèces,Pas de défaut de paiement
246262,6.33,0,36,Homme,Prêt en espèces,Pas de défaut de paiement
399504,6.51,0,46,Femme,Prêt en espèces,Pas de défaut de paiement
164036,10.26,0,60,Femme,Prêt en espèces,Pas de défaut de paiement
412481,1.72,0,57,Femme,Prêt en espèces,Pas de défaut de paiement
296219,1.77,0,49,Homme,Prêt renouvelable,Pas de défaut de paiement
312216,4.38,0,29,Femme,Prêt en espèces,Pas de défaut de paiement
106138,3.87,0,31,Femme,Prêt en espèces,Pas de défaut de paiement
443043,3.56,0,41,Homme,Prêt en espèces,Pas de défaut de paiement
312999,34.08,1,46,Homme,Prêt en espèces,Défaut de paiement
416609,3.52,0,48,Femme,Prêt en espèces,Pas de défaut de paiement
135773,9.35,0,29,Femme,Prêt en espèces,Pas de défaut de paiement
442924,8.78,0,46,Femme,Prêt en espèces,Pas de défaut de paiement
375692,9.2,0,52,Femme,Prêt en espèces,Pas de défaut de paiement
343659,11.26,0,49,Femme,Prêt en espèces,Pas de défaut de paiement
127242,3.22,0,42,Femme,Prêt en espèces,Pas de défaut de paiement
259765,6.92,0,28,Femme,Prêt en espèces,Pas de défaut de paiement
241785,2.02,0,47,Femme,Prêt en espèces,Pas de défaut de paiement
334681,2.12,0,61,Femme,Prêt en espèces,Pas de défaut de paiement
377264,7.09,0,42,Homme,Prêt en espèces,Pas de défaut de paiement
158613,1.9,0,63,Femme,Prêt en espèces,Pas de défaut de paiement
384676,4.09,0,63,Femme,Prêt en espèces,Pas de défaut de paiement
302695,10.02,0,37,Femme,Prêt renouvelable,Pas de défaut de paiement
440550,5.27,0,50,Homme,Prêt en espèces,Pas de défaut de paiement
444774,7.5,0,42,Femme,Prêt en espèces,Pas de défaut de paiement
321797,4.48,0,50,Homme,Prêt en espèces,Pas de défaut de paiement
387510,5.3,0,22,Femme,Prêt en espèces,Pas de défaut de paiement
123466,4.54,0,55,Femme,Prêt en espèces,Pas de défaut de paiement
299103,5.59,0,37,Femme,Prêt renouvelable,Pas de défaut de paiement
239959,18.13,0,39,Femme,Prêt en espèces,Pas de défaut de paiement
159300,10.2,0,48,Femme,Prêt en espèces,Pas de défaut de paiement
357514,25.52,0,26,Femme,Prêt en espèces,Pas de défaut de paiement
312698,3.95,0,53,Femme,Prêt en espèces,Pas de défaut de paiement
360967,8.03,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
328633,1.79,0,50,Femme,Prêt en espèces,Pas de défaut de paiement
442629,8.56,0,28,Homme,Prêt en espèces,Pas de défaut de paiement
205230,11.91,0,40,Femme,Prêt renouvelable,Pas de défaut de paiement
109908,3.25,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
203642,8.47,0,61,Femme,Prêt en espèces,Pas de défaut de paiement
123311,2.27,0,58,Homme,Prêt renouvelable,Pas de défaut de paiement
162200,7.17,0,25,Femme,Prêt en espèces,Pas de défaut de paiement
435021,2.03,0,55,Femme,Prêt en espèces,Pas de défaut de paiement
432853,2.97,0,59,Femme,Prêt en espèces,Pas de défaut de paiement
444379,8.68,0,56,Femme,Prêt en espèces,Pas de défaut de paiement
119787,9.82,0,36,Homme,Prêt renouvelable,Pas de défaut de paiement
241036,3.26,0,53,Homme,Prêt renouvelable,Pas de défaut de paiement
329099,5.89,0,39,Homme,Prêt en espèces,Pas de défaut de paiement
391322,3.56,0,41,Femme,Prêt renouvelable,Pas de défaut de paiement
245734,4.58,0,67,Femme,Prêt en espèces,Pas de défaut de paiement
238175,3.05,0,58,Femme,Prêt en espèces,Pas de défaut de paiement
179338,6.04,0,22,Femme,Prêt renouvelable,Pas de défaut de paiement
326261,31.16,1,49,Homme,Prêt en espèces,Défaut de paiement
337573,8.98,0,37,Homme,Prêt en espèces,Pas de défaut de paiement
131816,23.91,0,46,Femme,Prêt en espèces,Pas de défaut de paiement
272001,18.18,0,48,Homme,Prêt en espèces,Pas de défaut de paiement
353467,7.54,0,38,Homme,Prêt en espèces,Pas de défaut de paiement
349405,1.13,0,42,Homme,Prêt renouvelable,Pas de défaut de paiement
235085,2.3,0,36,Femme,Prêt en espèces,Pas de défaut de paiement
252792,14.74,0,28,Femme,Prêt en espèces,Pas de défaut de paiement
398525,11.77,0,39,Homme,Prêt en espèces,Pas de défaut de paiement
360097,3.11,0,43,Femme,Prêt en espèces,Pas de défaut de paiement
112111,2.46,0,41,Femme,Prêt en espèces,Pas de défaut de paiement
194708,3.01,0,27,Homme,Prêt en espèces,Pas de défaut de paiement
260115,3.47,0,64,Femme,Prêt en espèces,Pas de défaut de paiement
418481,4.06,0,60,Homme,Prêt en espèces,Pas de défaut de paiement
400868,9.64,0,57,Femme,Prêt en espèces,Pas de défaut de paiement
286918,3.34,0,52,Femme,Prêt renouvelable,Pas de défaut de paiement
409688,2.6,0,40,Femme,Prêt en espèces,Pas de défaut de paiement
425588,3.32,0,61,Femme,Prêt en espèces,Pas de défaut de paiement
272424,8.89,0,29,Femme,Prêt en espèces,Pas de défaut de paiement
447074,3.67,0,58,Femme,Prêt en espèces,Pas de défaut de paiement
426491,4.6,0,33,Femme,Prêt renouvelable,Pas de défaut de paiement
284008,12.42,0,36,Femme,Prêt en espèces,Pas de défaut de paiement
132357,2.03,0,62,Femme,Prêt en espèces,Pas de défaut de paiement
318875,10.0,0,33,Homme,Prêt en espèces,Pas de défaut de paiement
381894,22.69,0,30,Femme,Prêt en espèces,Pas de défaut de paiement
102463,3.27,0,62,Femme,Prêt en espèces,Pas de défaut de paiement
177191,3.03,0,49,Femme,Prêt en espèces,Pas de défaut de paiement
153984,15.69,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
324554,20.78,0,40,Femme,Prêt en espèces,Pas de défaut de paiement
128040,11.54,0,48,Homme,Prêt en espèces,Pas de défaut de paiement
272039,7.79,0,33,Homme,Prêt en espèces,Pas de défaut de paiement
229707,4.09,0,58,Femme,Prêt en espèces,Pas de défaut de paiement
218073,8.21,0,58,Femme,Prêt en espèces,Pas de défaut de paiement
276356,7.37,0,39,Femme,Prêt en espèces,Pas de défaut de paiement
243946,11.43,0,27,Femme,Prêt en espèces,Pas de défaut de paiement
187433,4.93,0,43,Femme,Prêt en espèces,Pas de défaut de paiement
284391,4.14,0,60,Homme,Prêt en espèces,Pas de défaut de paiement
148810,4.96,0,64,Femme,Prêt en espèces,Pas de défaut de paiement
324855,4.21,0,50,Femme,Prêt en espèces,Pas de défaut de paiement
325646,9.49,0,53,Homme,Prêt en espèces,Pas de défaut de paiement
385307,7.5,0,58,Femme,Prêt en espèces,Pas de défaut de paiement
357181,9.73,0,42,Femme,Prêt en espèces,Pas de défaut de paiement
236908,17.51,0,31,Homme,Prêt en espèces,Pas de défaut de paiement
107087,17.56,0,34,Homme,Prêt en espèces,Pas de défaut de paiement
435486,7.19,0,42,Homme,Prêt en espèces,Pas de défaut de paiement
334502,6.02,0,33,Homme,Prêt en espèces,Pas de défaut de paiement
163868,12.1,0,31,Homme,Prêt en espèces,Pas de défaut de paiement
378720,2.52,0,57,Femme,Prêt renouvelable,Pas de défaut de paiement
178056,12.32,0,65,Femme,Prêt en espèces,Pas de défaut de paiement
183483,6.15,0,27,Femme,Prêt en espèces,Pas de défaut de paiement
452785,15.61,0,30,Homme,Prêt en espèces,Pas de défaut de paiement
147641,32.26,1,60,Homme,Prêt en espèces,Défaut de paiement
175009,31.15,1,49,Homme,Prêt en espèces,Défaut de paiement
423695,5.84,0,48,Femme,Prêt en espèces,Pas de défaut de paiement
128719,4.22,0,54,Femme,Prêt en espèces,Pas de défaut de paiement
320712,2.86,0,67,Femme,Prêt en espèces,Pas de défaut de paiement
313232,11.32,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
130940,4.59,0,66,Femme,Prêt en espèces,Pas de défaut de paiement
172957,28.82,1,33,Femme,Prêt en espèces,Défaut de paiement
439407,5.13,0,54,Femme,Prêt en espèces,Pas de défaut de paiement
137096,6.33,0,41,Homme,Prêt en espèces,Pas de défaut de paiement
269304,10.51,0,35,Femme,Prêt en espèces,Pas de défaut de paiement
358358,1.63,0,47,Femme,Prêt en espèces,Pas de défaut de paiement
176496,2.82,0,53,Femme,Prêt en espèces,Pas de défaut de paiement
184406,9.67,0,40,Homme,Prêt en espèces,Pas de défaut de paiement
152315,25.28,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
129304,16.18,0,32,Femme,Prêt en espèces,Pas de défaut de paiement
257579,8.28,0,51,Femme,Prêt en espèces,Pas de défaut de paiement
219559,7.36,0,47,Femme,Prêt en espèces,Pas de défaut de paiement
242371,5.86,0,39,Femme,Prêt en espèces,Pas de défaut de paiement
141288,16.69,0,34,Femme,Prêt en espèces,Pas de défaut de paiement
341517,4.86,0,32,Femme,Prêt en espèces,Pas de défaut de paiement
260299,2.68,0,59,Femme,Prêt en espèces,Pas de défaut de paiement
174280,12.57,0,55,Homme,Prêt en espèces,Pas de défaut de paiement
277669,3.21,0,38,Homme,Prêt renouvelable,Pas de défaut de paiement
350248,3.38,0,26,Femme,Prêt renouvelable,Pas de défaut de paiement
167034,16.61,0,45,Femme,Prêt en espèces,Pas de défaut de paiement
241663,10.88,0,31,Femme,Prêt en espèces,Pas de défaut de paiement
229451,3.51,0,59,Femme,Prêt en espèces,Pas de défaut de paiement
120366,2.07,0,61,Femme,Prêt en espèces,Pas de défaut de paiement
373136,6.11,0,55,Femme,Prêt en espèces,Pas de défaut de paiement
338162,5.21,0,46,Femme,Prêt en espèces,Pas de défaut de paiement
146693,5.14,0,33,Femme,Prêt en espèces,Pas de défaut de paiement
338925,3.84,0,68,Femme,Prêt en espèces,Pas de défaut de paiement
180628,5.42,0,47,Femme,Prêt en espèces,Pas de défaut de paiement
118648,3.94,0,31,Femme,Prêt en espèces,Pas de défaut de paiement
240598,2.81,0,36,Femme,Prêt en espèces,Pas de défaut de paiement
315254,5.86,0,30,Homme,Prêt en espèces,Pas de défaut de paiement
201890,1.96,0,54,Femme,Prêt en espèces,Pas de défaut de paiement
425982,10.85,0,39,Femme,Prêt en espèces,Pas de défaut de paiement
231077,4.48,0,44,Homme,Prêt en espèces,Pas de défaut de paiement
101378,5.89,0,41,Femme,Prêt en espèces,Pas de défaut de paiement
230888,6.51,0,36,Homme,Prêt en espèces,Pas de défaut de paiement
453499,14.05,0,29,Femme,Prêt en espèces,Pas de défaut de paiement
375729,3.24,0,63,Femme,Prêt en espèces,Pas de défaut de paiement
352659,1.82,0,40,Femme,Prêt en espèces,Pas de défaut de paiement
447650,2.0,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
104574,8.7,0,38,Homme,Prêt en espèces,Pas de défaut de paiement
127580,17.52,0,30,Homme,Prêt en espèces,Pas de défaut de paiement
120412,1.64,0,39,Femme,Prêt renouvelable,Pas de défaut de paiement
304024,7.02,0,49,Homme,Prêt en espèces,Pas de défaut de paiement
220408,4.92,0,61,Homme,Prêt en espèces,Pas de défaut de paiement
139589,2.5,0,42,Femme,Prêt en espèces,Pas de défaut de paiement
281826,7.5,0,59,Femme,Prêt en espèces,Pas de défaut de paiement
182844,21.68,0,23,Homme,Prêt en espèces,Pas de défaut de paiement
201992,11.16,0,44,Homme,Prêt en espèces,Pas de défaut de paiement
284339,5.37,0,64,Homme,Prêt en espèces,Pas de défaut de paiement
446696,2.51,0,39,Homme,Prêt en espèces,Pas de défaut de paiement
259714,10.67,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
186589,7.03,0,57,Femme,Prêt en espèces,Pas de défaut de paiement
134393,2.19,0,36,Femme,Prêt en espèces,Pas de défaut de paiement
106675,12.6,0,45,Femme,Prêt en espèces,Pas de défaut de paiement
154439,14.89,0,29,Homme,Prêt en espèces,Pas de défaut de paiement
453889,2.36,0,52,Femme,Prêt en espèces,Pas de défaut de paiement
223326,3.6,0,30,Femme,Prêt en espèces,Pas de défaut de paiement
242862,12.49,0,35,Femme,Prêt en espèces,Pas de défaut de paiement
133419,6.35,0,34,Homme,Prêt en espèces,Pas de défaut de paiement
445598,18.47,0,29,Femme,Prêt en espèces,Pas de défaut de paiement
149077,22.03,0,25,Homme,Prêt en espèces,Pas de défaut de paiement
456211,3.92,0,36,Femme,Prêt en espèces,Pas de défaut de paiement
292434,3.47,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
168635,15.02,0,41,Femme,Prêt renouvelable,Pas de défaut de paiement
305166,2.37,0,42,Femme,Prêt en espèces,Pas de défaut de paiement
439417,2.44,0,51,Femme,Prêt en espèces,Pas de défaut de paiement
360916,12.97,0,39,Femme,Prêt en espèces,Pas de défaut de paiement
247636,3.29,0,59,Femme,Prêt en espèces,Pas de défaut de paiement
260485,3.81,0,34,Homme,Prêt en espèces,Pas de défaut de paiement
102316,3.65,0,42,Femme,Prêt en espèces,Pas de défaut de paiement
325435,9.89,0,62,Femme,Prêt en espèces,Pas de défaut de paiement
268604,6.74,0,39,Femme,Prêt en espèces,Pas de défaut de paiement
327193,20.66,0,25,Femme,Prêt en espèces,Pas de défaut de paiement
401678,6.62,0,30,Femme,Prêt en espèces,Pas de défaut de paiement
412034,3.74,0,61,Femme,Prêt en espèces,Pas de défaut de paiement
362499,4.55,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
219083,7.31,0,35,Homme,Prêt en espèces,Pas de défaut de paiement
204643,2.37,0,48,Femme,Prêt en espèces,Pas de défaut de paiement
272295,2.92,0,59,Femme,Prêt en espèces,Pas de défaut de paiement
220975,26.43,0,36,Homme,Prêt en espèces,Pas de défaut de paiement
398372,1.19,0,34,Femme,Prêt en espèces,Pas de défaut de paiement
207749,4.68,0,36,Femme,Prêt en espèces,Pas de défaut de paiement
339144,10.75,0,32,Homme,Prêt en espèces,Pas de défaut de paiement
452186,16.69,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
153609,10.09,0,36,Homme,Prêt en espèces,Pas de défaut de paiement
126305,9.13,0,57,Femme,Prêt renouvelable,Pas de défaut de paiement
185353,2.27,0,53,Homme,Prêt en espèces,Pas de défaut de paiement
242425,10.27,0,32,Femme,Prêt en espèces,Pas de défaut de paiement
388489,6.46,0,31,Homme,Prêt renouvelable,Pas de défaut de paiement
448646,2.92,0,31,Homme,Prêt renouvelable,Pas de défaut de paiement
402397,9.08,0,30,Homme,Prêt en espèces,Pas de défaut de paiement
161684,7.77,0,36,Homme,Prêt en espèces,Pas de défaut de paiement
134881,5.66,0,33,Femme,Prêt en espèces,Pas de défaut de paiement
378498,8.33,0,45,Homme,Prêt en espèces,Pas de défaut de paiement
261194,2.58,0,53,Femme,Prêt en espèces,Pas de défaut de paiement
383584,6.62,0,50,Homme,Prêt en espèces,Pas de défaut de paiement
119581,4.44,0,49,Femme,Prêt en espèces,Pas de défaut de paiement
124930,3.03,0,61,Femme,Prêt en espèces,Pas de défaut de paiement
230079,13.3,0,44,Homme,Prêt en espèces,Pas de défaut de paiement
268327,11.19,0,33,Homme,Prêt en espèces,Pas de défaut de paiement
442734,5.43,0,54,Femme,Prêt en espèces,Pas de défaut de paiement
195603,2.7,0,42,Femme,Prêt en espèces,Pas de défaut de paiement
172260,12.91,0,26,Femme,Prêt renouvelable,Pas de défaut de paiement
270356,9.02,0,44,Homme,Prêt en espèces,Pas de défaut de paiement
137568,20.54,0,40,Femme,Prêt en espèces,Pas de défaut de paiement
177256,9.96,0,41,Femme,Prêt en espèces,Pas de défaut de paiement
136391,1.09,0,46,Homme,Prêt en espèces,Pas de défaut de paiement
152426,2.14,0,30,Femme,Prêt en espèces,Pas de défaut de paiement
160290,9.87,0,23,Homme,Prêt en espèces,Pas de défaut de paiement
207038,8.78,0,34,Homme,Prêt en espèces,Pas de défaut de paiement
423267,2.9,0,36,Femme,Prêt en espèces,Pas de défaut de paiement
194911,5.13,0,57,Femme,Prêt en espèces,Pas de défaut de paiement
157305,10.9,0,26,Femme,Prêt en espèces,Pas de défaut de paiement
389922,9.69,0,52,Femme,Prêt en espèces,Pas de défaut de paiement
153392,9.64,0,30,Femme,Prêt en espèces,Pas de défaut de paiement
383180,3.63,0,63,Femme,Prêt en espèces,Pas de défaut de paiement
392707,5.14,0,57,Femme,Prêt en espèces,Pas de défaut de paiement
427416,1.82,0,37,Femme,Prêt renouvelable,Pas de défaut de paiement
104478,26.04,0,23,Homme,Prêt en espèces,Pas de défaut de paiement
374538,5.66,0,36,Femme,Prêt en espèces,Pas de défaut de paiement
385014,3.54,0,39,Femme,Prêt en espèces,Pas de défaut de paiement
436989,15.78,0,22,Homme,Prêt renouvelable,Pas de défaut de paiement
373749,3.92,0,47,Femme,Prêt en espèces,Pas de défaut de paiement
416795,5.73,0,43,Homme,Prêt en espèces,Pas de défaut de paiement
282569,4.75,0,28,Femme,Prêt en espèces,Pas de défaut de paiement
456121,3.22,0,64,Femme,Prêt en espèces,Pas de défaut de paiement
399913,13.08,0,50,Femme,Prêt en espèces,Pas de défaut de paiement
349834,11.8,0,67,Femme,Prêt en espèces,Pas de défaut de paiement
133625,9.03,0,21,Femme,Prêt renouvelable,Pas de défaut de paiement
245324,11.29,0,31,Femme,Prêt en espèces,Pas de défaut de paiement
301308,8.19,0,60,Homme,Prêt en espèces,Pas de défaut de paiement
157627,3.04,0,41,Homme,Prêt en espèces,Pas de défaut de paiement
316821,4.92,0,39,Femme,Prêt renouvelable,Pas de défaut de paiement
361988,5.25,0,57,Homme,Prêt en espèces,Pas de défaut de paiement
167043,23.4,0,34,Homme,Prêt en espèces,Pas de défaut de paiement
298020,12.96,0,31,Homme,Prêt en espèces,Pas de défaut de paiement
154969,15.36,0,44,Homme,Prêt en espèces,Pas de défaut de paiement
410105,24.18,0,34,Homme,Prêt en espèces,Pas de défaut de paiement
227630,3.91,0,62,Femme,Prêt renouvelable,Pas de défaut de paiement
258154,20.02,0,45,Homme,Prêt en espèces,Pas de défaut de paiement
302584,3.49,0,37,Homme,Prêt en espèces,Pas de défaut de paiement
281127,4.06,0,35,Femme,Prêt en espèces,Pas de défaut de paiement
153900,5.81,0,30,Homme,Prêt en espèces,Pas de défaut de paiement
381992,15.39,0,43,Femme,Prêt en espèces,Pas de défaut de paiement
149866,19.15,0,22,Femme,Prêt en espèces,Pas de défaut de paiement
142200,4.73,0,59,Femme,Prêt en espèces,Pas de défaut de paiement
214289,2.44,0,46,Homme,Prêt en espèces,Pas de défaut de paiement
158675,2.89,0,31,Femme,Prêt en espèces,Pas de défaut de paiement
269714,9.83,0,39,Homme,Prêt en espèces,Pas de défaut de paiement
101483,10.08,0,45,Femme,Prêt en espèces,Pas de défaut de paiement
400324,11.49,0,47,Homme,Prêt en espèces,Pas de défaut de paiement
155440,16.75,0,39,Homme,Prêt en espèces,Pas de défaut de paiement
175850,24.18,0,47,Homme,Prêt en espèces,Pas de défaut de paiement
157662,3.74,0,64,Homme,Prêt en espèces,Pas de défaut de paiement
260426,3.8,0,47,Femme,Prêt en espèces,Pas de défaut de paiement
252039,12.16,0,47,Femme,Prêt en espèces,Pas de défaut de paiement
156208,2.87,0,55,Femme,Prêt en espèces,Pas de défaut de paiement
272305,1.46,0,63,Homme,Prêt en espèces,Pas de défaut de paiement
268636,6.31,0,24,Homme,Prêt en espèces,Pas de défaut de paiement
203757,27.14,1,30,Homme,Prêt en espèces,Défaut de paiement
302325,7.32,0,40,Femme,Prêt en espèces,Pas de défaut de paiement
368335,21.99,0,37,Homme,Prêt en espèces,Pas de défaut de paiement
234749,26.25,0,42,Femme,Prêt en espèces,Pas de défaut de paiement
380427,3.51,0,64,Femme,Prêt en espèces,Pas de défaut de paiement
138220,6.29,0,38,Femme,Prêt en espèces,Pas de défaut de paiement
164655,4.22,0,45,Homme,Prêt en espèces,Pas de défaut de paiement
153859,11.69,0,49,Femme,Prêt en espèces,Pas de défaut de paiement
377861,5.54,0,35,Femme,Prêt en espèces,Pas de défaut de paiement
100746,2.46,0,48,Homme,Prêt renouvelable,Pas de défaut de paiement
435289,2.06,0,28,Homme,Prêt en espèces,Pas de défaut de paiement
197925,15.11,0,33,Femme,Prêt en espèces,Pas de défaut de paiement
159908,16.03,0,30,Femme,Prêt en espèces,Pas de défaut de paiement
315170,11.98,0,51,Femme,Prêt en espèces,Pas de défaut de paiement
333101,2.67,0,24,Homme,Prêt en espèces,Pas de défaut de paiement
265070,6.37,0,52,Femme,Prêt en espèces,Pas de défaut de paiement
322001,7.4,0,39,Femme,Prêt en espèces,Pas de défaut de paiement
418510,29.9,1,30,Femme,Prêt en espèces,Défaut de paiement
390462,12.88,0,43,Femme,Prêt en espèces,Pas de défaut de paiement
363963,6.99,0,26,Homme,Prêt en espèces,Pas de défaut de paiement
226045,7.86,0,46,Homme,Prêt renouvelable,Pas de défaut de paiement
160571,3.05,0,60,Femme,Prêt en espèces,Pas de défaut de paiement
396924,3.1,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
292688,4.53,0,29,Femme,Prêt en espèces,Pas de défaut de paiement
200037,8.38,0,54,Femme,Prêt en espèces,Pas de défaut de paiement
207048,3.91,0,52,Femme,Prêt en espèces,Pas de défaut de paiement
112752,51.76,1,51,Homme,Prêt en espèces,Défaut de paiement
223005,2.71,0,37,Femme,Prêt en espèces,Pas de défaut de paiement
229150,21.08,0,26,Femme,Prêt en espèces,Pas de défaut de paiement
229839,3.47,0,48,Femme,Prêt en espèces,Pas de défaut de paiement
329164,5.86,0,51,Homme,Prêt en espèces,Pas de défaut de paiement
169539,5.04,0,27,Homme,Prêt en espèces,Pas de défaut de paiement
153685,22.7,0,41,Homme,Prêt en espèces,Pas de défaut de paiement
357943,6.09,0,55,Homme,Prêt en espèces,Pas de défaut de paiement
180063,23.03,0,36,Homme,Prêt en espèces,Pas de défaut de paiement
299218,5.09,0,50,Homme,Prêt en espèces,Pas de défaut de paiement
331651,8.57,0,36,Femme,Prêt en espèces,Pas de défaut de paiement
246412,2.13,0,68,Femme,Prêt en espèces,Pas de défaut de paiement
160629,4.23,0,40,Femme,Prêt en espèces,Pas de défaut de paiement
369090,21.03,0,42,Homme,Prêt en espèces,Pas de défaut de paiement
354415,15.08,0,57,Femme,Prêt en espèces,Pas de défaut de paiement
411267,7.64,0,53,Femme,Prêt en espèces,Pas de défaut de paiement
291630,15.09,0,38,Homme,Prêt en espèces,Pas de défaut de paiement
306870,22.64,0,47,Femme,Prêt renouvelable,Pas de défaut de paiement
331245,4.99,0,33,Homme,Prêt en espèces,Pas de défaut de paiement
226581,24.78,0,32,Femme,Prêt en espèces,Pas de défaut de paiement
403391,21.11,0,60,Femme,Prêt en espèces,Pas de défaut de paiement
444859,3.39,0,49,Homme,Prêt en espèces,Pas de défaut de paiement
340540,2.61,0,48,Femme,Prêt en espèces,Pas de défaut de paiement
260470,10.61,0,32,Femme,Prêt renouvelable,Pas de défaut de paiement
437588,19.46,0,25,Femme,Prêt en espèces,Pas de défaut de paiement
286619,4.56,0,44,Femme,Prêt en espèces,Pas de défaut de paiement
389370,44.83,1,42,Femme,Prêt en espèces,Défaut de paiement
359117,2.71,0,38,Femme,Prêt en espèces,Pas de défaut de paiement
